API,PermitDate,SpudDate,CompletionDate,FirstProductionDate,operatorNameIHS,formation,BasinName,StateName,CountyName,LatWGS84,LonWGS84,BottomHoleLatitude,BottomHoleLongitude
42317400160000,2014-12-02,2015-06-17,2015-10-30,2015-10-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.203555498,-101.98207427,32.177170000000004,-101.96956999999999
42317401020000,2015-01-12,2015-01-16,2015-09-27,2015-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.112725012,-102.191617763,32.13897,-102.20011
42317397090000,2014-09-19,2014-11-13,2015-05-07,2015-04-01 00:00:00.000,OCCIDENTAL PERMIAN LIMITED,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.108498663,-102.142454304,32.13436,-102.15037
42383388920000,2014-10-09,2014-11-15,2015-09-18,2015-08-01 00:00:00.000,APACHE CORPORATION,SPRABERRY,PERMIAN BASIN,TEXAS,REAGAN,31.316819827,-101.61256679799999,31.295840000000002,-101.61135
42317388760000,2013-09-11,2013-10-28,2014-01-14,2014-01-01 00:00:00.000,OCCIDENTAL PERMIAN LIMITED,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.137440481999995,-102.117607756,32.155770000000004,-102.12195
42329387940000,2013-07-23,2013-10-21,2014-01-05,2014-01-01 00:00:00.000,DIAMONDBACK EXPLORATION & PROD LLC,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,31.999635295,-102.271286784,31.985640000000004,-102.26796999999999
05123400340000,2014-08-13,2014-11-08,2015-01-01,2015-01-01 00:00:00.000,BONANZA CREEK ENERGY OPERATING CO LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.390081688,-104.16516701100001,40.38675,-104.14817
05123390250000,2014-02-27,2014-08-06,2014-11-05,2014-10-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.514471999,-104.450877014,40.51234,-104.48635
05123395240000,2014-05-30,2014-08-28,2015-02-02,2015-01-01 00:00:00.000,WHITING OIL & GAS CORPORATION,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.830123002,-103.873560034,40.85308,-103.87344
05123379400000,2013-09-11,2014-12-05,2015-03-31,2015-03-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.152219992,-104.530779987,40.17445,-104.52932
05123373620000,2013-05-17,2015-02-13,2015-07-14,2015-07-01 00:00:00.000,PDC ENERGY INC,NIOBRARA / FORT HAYES / CODELL / CARLILE,DENVER BASIN,COLORADO,WELD,40.535550021999995,-104.66002004,40.53934,-104.67541999999999
05123400700000,2014-08-20,2014-11-05,2015-05-01,2015-05-01 00:00:00.000,PDC ENERGY INC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.371157473000004,-104.543711718,40.34995,-104.54071
05123387440000,2013-12-30,2014-09-08,2015-06-06,2015-04-01 00:00:00.000,WHITING OIL & GAS CORPORATION,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.81068697,-103.796247001,40.831509999999994,-103.79603
05123382020000,2013-10-03,2014-10-11,2015-03-03,2015-02-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.152238005,-104.53561200799999,40.17443,-104.53686
33053056290000,2014-01-22,2014-09-16,2015-06-05,2015-06-01 00:00:00.000,XTO ENERGY INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,48.111594448999995,-103.12386109299999,48.138999999999996,-103.12771
05123376030000,2013-06-26,2015-03-04,2015-06-22,2015-06-01 00:00:00.000,NOBLE ENERGY INCORPORATED,CODELL,DENVER BASIN,COLORADO,WELD,40.469979984,-104.621850023,40.47041,-104.6376
33025019940000,2012-11-14,2014-10-22,2015-06-26,2015-06-01 00:00:00.000,BRUIN E&P OPERATING LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.632716959,-102.689636134,47.659890000000004,-102.69038
33007018310000,2014-04-02,2014-10-14,2015-05-28,2015-03-01 00:00:00.000,WHITING OIL & GAS CORPORATION,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,BILLINGS,46.950127783,-103.233011138,46.920359999999995,-103.23483
33105033170000,2013-11-14,2014-05-19,2014-10-04,2014-10-01 00:00:00.000,OASIS PETROLEUM NORTH AMERICA LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.34365829,-103.913419455,48.372279999999996,-103.91108
33089008290000,2014-03-14,2014-05-06,2014-08-31,2014-08-01 00:00:00.000,PETRO-HUNT DAKOTA LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,STARK,46.889663008999996,-102.930855834,46.86247,-102.93039
42317392780000,2014-04-28,2014-05-03,2014-10-30,2014-10-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.242031826,-102.143766306,32.21654,-102.13345
42317396800000,2014-09-25,2015-07-03,2015-11-27,2015-11-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.243008751,-102.13992478899999,32.21692,-102.1316
42003463780000,2014-07-24,2014-08-19,2015-03-17,2015-02-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,SPRABERRY,PERMIAN BASIN,TEXAS,ANDREWS,32.187639874,-102.239460239,32.16133,-102.23098
05123379100000,2013-08-30,2014-07-31,2015-05-11,2015-05-01 00:00:00.000,KERR-MCGEE OIL & GAS ONSHORE LP,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.008630231,-104.92222150399999,40.02942,-104.92113
05123377760000,2013-08-07,2014-06-01,2014-09-01,2014-09-01 00:00:00.000,PDC ENERGY INC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.378398146,-104.610684465,40.37839,-104.59366
05123381590000,2013-09-27,2014-05-05,2014-11-15,2014-10-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.450769963,-104.621749957,40.45224,-104.64690999999999
33053052330000,2013-08-23,2013-11-10,2014-03-09,2014-03-01 00:00:00.000,PETRO-HUNT DAKOTA LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.73329511399999,-103.72706818399999,47.70433,-103.72729
05123403990000,2014-10-23,2015-05-04,2015-07-31,2015-07-01 00:00:00.000,PDC ENERGY INC,NIOBRARA / FORT HAYS / CODELL,DENVER BASIN,COLORADO,WELD,40.339168031,-104.825554952,40.328140000000005,-104.82182
42329393510000,2014-05-02,2014-05-22,2014-09-02,2014-09-01 00:00:00.000,XTO ENERGY INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,31.852146834000003,-102.249128396,31.874440000000003,-102.2559
42329393510000,2014-05-02,2014-05-22,2014-09-02,2015-10-01 00:00:00.000,XTO ENERGY INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,31.852146834000003,-102.249128396,31.874440000000003,-102.2559
42317387900000,2013-07-26,2013-11-13,2014-02-08,2014-02-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.266435326,-102.160565312,32.2865,-102.16360999999999
42329400350000,2015-02-02,2015-03-17,2015-11-12,2015-11-01 00:00:00.000,XTO ENERGY INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,31.715096451999997,-101.914623929,31.69251,-101.90739
42173371560000,2015-03-19,2015-04-24,2015-08-13,2015-07-01 00:00:00.000,ENCANA OIL & GAS (USA) INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,GLASSCOCK,31.780185469,-101.558515699,31.80156,-101.56506
42173369400000,2014-12-12,2015-03-17,2015-10-25,2015-10-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,SPRABERRY,PERMIAN BASIN,TEXAS,GLASSCOCK,31.687316682,-101.44838926899999,31.66525,-101.44154
05123380000000,2013-09-12,2014-09-23,2015-02-16,2015-01-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.117907005,-104.99638500399999,40.138000000000005,-104.99746999999999
05123380710000,2013-09-18,2014-04-01,2015-02-08,2015-01-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.117667044,-105.00363199200001,40.14397,-105.00476
05123374880000,2013-05-29,2014-06-19,2015-01-20,2015-01-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.248189994,-105.052810009,40.24865,-105.03782
05123397720000,2014-07-02,2014-12-29,2015-06-04,2015-05-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.101465952,-104.57845804600001,40.08923,-104.57825
05123374910000,2013-05-29,2014-07-01,2015-01-20,2015-01-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,CODELL,DENVER BASIN,COLORADO,WELD,40.248159994,-105.052810009,40.24775,-105.03773999999999
05123385660000,2013-11-29,2014-10-15,2015-08-01,2015-05-01 00:00:00.000,EXTRACTION OIL & GAS LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.467439995,-104.869809996,40.46581,-104.90531999999999
05123397760000,2014-07-02,2014-11-27,2015-07-03,2015-05-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.101466951999996,-104.578565951,40.08914,-104.58072
05123392170000,2014-04-06,2014-08-03,2014-12-19,2014-12-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.090825955,-104.719516018,40.10071,-104.71808
42329403870000,2015-07-24,2015-07-29,2015-11-14,2015-10-01 00:00:00.000,CALLON PETROLEUM OPERATING,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,32.049973587,-102.25865298299999,32.03463,-102.25361
33061035020000,2015-01-13,2015-03-13,2015-08-20,2015-08-01 00:00:00.000,HESS BAKKEN INVESTMENTS II LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.1694952,-102.643937621,48.19627,-102.6423
05123403840000,2014-10-16,2014-11-24,2015-03-07,2015-02-01 00:00:00.000,BONANZA CREEK ENERGY OPERATING CO LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.405230046999996,-104.39008004700001,40.393209999999996,-104.38665999999999
33105030540000,2013-04-25,2013-11-01,2014-04-29,2014-02-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.58876189,-102.983868214,48.618120000000005,-102.98501
33053047360000,2013-01-18,2013-05-12,2014-06-06,2014-05-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.991949436000006,-103.355504197,47.964490000000005,-103.35708000000001
05123386040000,2013-12-13,2014-07-03,2014-11-26,2014-11-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.71502995,-103.976969988,40.72696,-103.97796
05123377800000,2013-08-07,2014-01-27,2014-11-05,2014-10-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.168110049,-104.915129981,40.14696,-104.91833000000001
05123391600000,2014-03-22,2014-05-31,2014-11-06,2014-10-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.510174991999996,-104.450883,40.50782,-104.47511999999999
33025023350000,2013-10-25,2014-10-08,2015-02-22,2015-02-01 00:00:00.000,WPX ENERGY WILLISTON LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.701663853,-102.56969724,47.67472,-102.56496
33023011650000,2014-02-21,2014-06-15,2014-12-21,2014-12-01 00:00:00.000,PETRO-HUNT LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.922697205,-103.619736116,48.95173,-103.61816999999999
05123368910000,2013-02-28,2014-12-02,2015-04-03,2015-03-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA / FORT HAYES / CODELL / CARLILE,DENVER BASIN,COLORADO,WELD,40.222594008,-105.05174101,40.22048,-105.02814
33023011980000,2014-04-04,2014-08-11,2015-05-25,2015-01-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.646832507,-102.97891274700001,48.61935,-102.97796
33007017610100,2012-10-15,2014-11-19,2015-02-22,2015-01-01 00:00:00.000,WHITING OIL & GAS CORPORATION,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,BILLINGS,46.947625005,-103.28778053399999,46.92011,-103.2834
05123369840000,2013-03-14,2014-10-11,2015-03-14,2015-03-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.222676008,-105.05174001,40.22343,-105.02818
33053060460000,2014-06-27,2014-09-06,2015-05-25,2015-03-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.93392225,-103.309195589,47.90657,-103.3096
33025026260000,2014-07-30,2014-11-24,2015-08-10,2015-07-01 00:00:00.000,XTO ENERGY INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.629922243,-102.945130571,47.60391,-102.94418
33053060350000,2014-06-20,2014-08-27,2015-03-06,2015-03-01 00:00:00.000,QEP ENERGY COMPANY,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.817385018,-102.853435045,47.79027,-102.85236
33061029350000,2014-01-27,2014-03-10,2014-08-15,2014-08-01 00:00:00.000,MARATHON OIL COMPANY,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.848703672,-102.62046779100001,47.87571,-102.62422
05123380690000,2013-09-17,2014-01-21,2014-04-29,2014-06-01 00:00:00.000,SRC ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.32131001,-104.79467995,40.31924,-104.82712
33053055160000,2013-11-27,2014-02-28,2014-07-17,2014-07-01 00:00:00.000,OASIS PETROLEUM NORTH AMERICA LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.935317479,-103.276136709,47.961940000000006,-103.27391
05123380730000,2013-09-18,2014-03-17,2015-02-08,2015-01-01 00:00:00.000,CRESTONE PEAK RESOURCES OPERATING LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.117670044,-105.003719996,40.1446,-105.00728000000001
33007018220000,2014-02-14,2014-09-01,2014-11-12,2014-11-01 00:00:00.000,WHITING OIL & GAS CORPORATION,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,BILLINGS,46.947758288,-103.24355004700001,46.97953,-103.24792
42461389710000,2013-10-15,2013-12-19,2014-05-02,2014-05-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.506611288000002,-101.944836854,31.53105,-101.95182
42461393610000,2014-05-20,2014-07-21,2014-11-21,2014-11-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.281548884,-101.845908531,31.30418,-101.84489
42461388590000,2013-06-20,2013-08-29,2014-01-14,2014-01-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.464798613000003,-101.995616751,31.489179999999998,-102.00239
33053059140100,2014-05-07,2014-08-25,2014-12-23,2014-12-01 00:00:00.000,ABRAXAS PETROLEUM CORPORATION,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.789156977,-103.07445361299999,47.76149,-103.07213
33105031960000,2013-09-05,2013-11-12,2014-05-03,2014-04-01 00:00:00.000,WHITING OIL & GAS CORPORATION,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.196541083999996,-103.349086565,48.16957,-103.3485
33053065610000,2014-12-12,2015-01-15,2015-08-06,2015-08-01 00:00:00.000,XTO ENERGY INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.79096113,-102.857075014,47.79302,-102.89707
33053056900200,2014-02-18,2014-06-16,2014-12-14,2014-11-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.904794485,-103.08070250700001,47.87703,-103.07733
05005072220000,2014-03-23,2014-07-29,2015-01-12,2014-12-01 00:00:00.000,CONOCOPHILLIPS COMPANY,NIOBRARA,DENVER BASIN,COLORADO,ARAPAHOE,39.64907221,-104.623863909,39.650890000000004,-104.60538000000001
05123379110000,2013-08-30,2014-06-21,2015-05-10,2015-05-01 00:00:00.000,KERR-MCGEE OIL & GAS ONSHORE LP,NIOBRARA / FORT HAYES / CODELL / CARLILE,DENVER BASIN,COLORADO,WELD,40.008630432,-104.92232860899999,40.02942,-104.92277
05123380620100,2014-08-29,2014-08-29,2015-03-25,2015-02-01 00:00:00.000,WHITING OIL & GAS CORPORATION,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.808440030999996,-103.84882403799999,40.78926,-103.84846999999999
05123394480000,2014-05-15,2014-08-01,2014-11-24,2014-11-01 00:00:00.000,HIGHPOINT OPERATING,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.381683055,-104.26061891200001,40.38215,-104.22479
05123395170000,2014-05-30,2014-07-25,2014-11-02,2014-09-01 00:00:00.000,BONANZA CREEK ENERGY OPERATING CO LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.378679029000004,-104.388654984,40.390570000000004,-104.39319
35073249230000,2014-04-15,2014-06-06,2014-09-11,,MARATHON OIL COMPANY,MISSISSIPPIAN,ANADARKO BASIN,OKLAHOMA,KINGFISHER,35.813062179,-98.15686519299999,35.82652,-98.15478
42461389370000,2013-07-26,2013-10-24,2014-01-10,2014-01-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.449723043000002,-102.043387564,31.43474,-102.03834
42383384700000,2013-10-22,2014-03-24,2014-06-29,2014-06-01 00:00:00.000,APACHE CORPORATION,SPRABERRY,PERMIAN BASIN,TEXAS,REAGAN,31.331551402,-101.63141509100001,31.31782,-101.63127
42329388840000,2013-09-25,2014-01-18,2014-05-14,2014-05-01 00:00:00.000,XTO ENERGY INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,31.723622203,-101.902472266,31.71048,-101.89808000000001
42383385170000,2013-12-06,2014-08-10,2014-11-21,2014-11-01 00:00:00.000,APACHE CORPORATION,SPRABERRY,PERMIAN BASIN,TEXAS,REAGAN,31.32871119,-101.632344211,31.344040000000003,-101.63145
42461398000000,2014-09-18,2014-10-23,2015-03-21,2015-07-01 00:00:00.000,CAPSTONE NATURAL RES II LLC,GRAYBURG / SAN ANDRES,PERMIAN BASIN,TEXAS,UPTON,31.320996306999998,-102.270404245,31.307309999999998,-102.26523
42495335370000,2013-10-30,2014-01-06,2014-04-02,2014-03-01 00:00:00.000,APACHE CORPORATION,PENNSYLVANIAN DET,PERMIAN BASIN,TEXAS,WINKLER,31.758219622,-102.961398355,31.74493,-102.95648
42383387230000,2014-04-10,2014-06-24,2014-09-18,2014-09-01 00:00:00.000,LAREDO PETROLEUM INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,REAGAN,31.637241104,-101.49147138,31.658659999999998,-101.49834
42329391730000,2014-04-02,2014-06-14,2014-11-16,2014-11-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,31.857137900999998,-101.968962705,31.83786,-101.96302
42461397190000,2014-08-27,2014-11-24,2015-03-05,2015-03-01 00:00:00.000,CALLON PETROLEUM OPERATING,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.302167065,-101.91414304799999,31.27737,-101.91119
42003456290000,2014-01-13,2014-05-15,2014-06-16,2014-06-01 00:00:00.000,LIME ROCK RESOURCES IV A LP,SAN ANDRES,PERMIAN BASIN,TEXAS,ANDREWS,32.415259084,-102.609434204,32.43414,-102.61403
42329390530000,2014-01-29,2014-04-11,2014-09-07,2014-09-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,MIDLAND,31.947571705,-101.835847695,31.92308,-101.82904
33061022670000,2012-09-25,2013-10-25,2014-09-12,2014-08-01 00:00:00.000,SLAWSON EXPLORATION COMPANY INCORPORATED,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.949511561,-102.500659372,47.977140000000006,-102.49566
33061031400000,2014-06-11,2014-12-23,2015-05-14,2015-05-01 00:00:00.000,HESS BAKKEN INVESTMENTS II LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.272308368000004,-102.66584722799999,48.29756,-102.65769
33089006310000,2011-04-27,2013-09-19,2014-03-16,2014-03-01 00:00:00.000,WHITING OIL & GAS CORPORATION,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,STARK,46.86249658,-103.155255369,46.889379999999996,-103.15759
33053058510000,2014-04-21,2014-12-30,2015-07-31,2015-07-01 00:00:00.000,OASIS PETROLEUM NORTH AMERICA LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.906863838999996,-103.42686390799999,47.93448,-103.42345
33053052450000,2013-08-28,2014-01-15,2014-06-01,2014-06-01 00:00:00.000,QEP ENERGY COMPANY,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.675326575,-102.824315176,47.70237,-102.82993
33053060600000,2014-07-01,2015-01-04,2015-06-21,2015-06-01 00:00:00.000,HESS BAKKEN INVESTMENTS II LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.99094474,-102.85725884899999,47.96394,-102.86033
33023011270000,2013-11-01,2013-11-26,2014-04-29,2014-04-01 00:00:00.000,RESOURCE ENERGY CAN-AM LLC,THREE FORKS,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.922213015,-103.491118592,48.9515,-103.48643
05123386340000,2013-12-20,2014-01-22,2014-03-27,2014-03-01 00:00:00.000,BONANZA CREEK ENERGY OPERATING CO LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.375279954,-104.222370036,40.3735,-104.20571
05123395530000,2014-06-06,2014-09-09,2014-12-25,2014-12-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.276730007,-104.603399976,40.26187,-104.60002
05123392860000,2014-04-20,2014-07-20,2014-10-06,2014-09-01 00:00:00.000,BONANZA CREEK ENERGY OPERATING CO LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.411939951,-104.22274003,40.41196,-104.20546
05123395560000,2014-06-06,2014-08-09,2014-12-24,2014-12-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.276730008,-104.603559983,40.30424,-104.60206
05123379090000,2013-08-30,2014-08-11,2015-05-09,2015-05-01 00:00:00.000,KERR-MCGEE OIL & GAS ONSHORE LP,NIOBRARA / FORT HAYS / CODELL,DENVER BASIN,COLORADO,WELD,40.008551931,-104.922138901,40.02942,-104.91951
05123402160000,2014-09-15,2014-11-21,2015-02-01,2015-02-01 00:00:00.000,WHITING OIL & GAS CORPORATION,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.788574912,-103.86282823799999,40.80182,-103.86431
05123373100000,2013-05-15,2014-08-08,2015-01-01,2015-01-01 00:00:00.000,PDC ENERGY INC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.347989934,-104.73967283,40.33515,-104.73519
05123406070000,2014-11-18,2015-01-19,2015-04-12,2015-03-01 00:00:00.000,BONANZA CREEK ENERGY OPERATING CO LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.392650004000004,-104.199860035,40.3804,-104.1957
35051237900000,2014-04-21,2014-04-22,2014-07-20,2014-07-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,MORROW / SPRINGER,ANADARKO BASIN,OKLAHOMA,GRADY,34.783312566,-97.7283107,34.79739,-97.72729
05123388920000,2014-02-02,2014-06-01,2014-09-23,2014-07-01 00:00:00.000,BONANZA CREEK ENERGY OPERATING CO LLC,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.437890015,-104.271360015,40.45028,-104.27113
05123399160100,2014-09-25,2014-09-30,2014-12-12,2014-12-01 00:00:00.000,NOBLE ENERGY INCORPORATED,NIOBRARA,DENVER BASIN,COLORADO,WELD,40.343599963,-104.603299979,40.3453,-104.63924
42461390590000,2013-11-15,2013-12-27,2014-04-01,2014-03-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.424518226999997,-102.01764242200001,31.4468,-102.021
42461387630000,2013-11-13,2013-12-21,2014-07-09,2014-07-01 00:00:00.000,APACHE CORPORATION,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.546514826,-102.023951024,31.53068,-102.01839
42135423720000,2013-04-12,2014-01-23,2014-03-29,2014-03-01 00:00:00.000,FDL OPERATING LLC,SPRABERRY,PERMIAN BASIN,TEXAS,ECTOR,31.737730064,-102.361200368,31.75096,-102.36408
42003455560000,2013-08-05,2013-09-12,2014-05-19,2013-09-01 00:00:00.000,LIME ROCK RESOURCES IV A LP,SAN ANDRES,PERMIAN BASIN,TEXAS,ANDREWS,32.390018259,-102.739840461,32.37708,-102.73581
42461393640000,2014-05-21,2014-07-12,2014-11-17,2014-11-01 00:00:00.000,PIONEER NATURAL RESOURCES USA INC,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.282906506,-101.842511301,31.304209999999998,-101.84261
42461389850000,2013-08-26,2013-12-12,2014-05-27,2014-05-01 00:00:00.000,XTO ENERGY INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.631583244,-101.90883611,31.618240000000004,-101.90438
42461389850000,2013-08-26,2013-12-12,2014-05-27,,XTO ENERGY INCORPORATED,SPRABERRY,PERMIAN BASIN,TEXAS,UPTON,31.631583244,-101.90883611,31.618240000000004,-101.90438
42317390090000,2013-10-28,2014-01-19,2014-05-10,2014-05-01 00:00:00.000,OCCIDENTAL PERMIAN LIMITED,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.11644089,-102.14233038200001,32.13491,-102.1467
42317399690000,2014-10-20,2014-12-21,2015-03-24,2015-02-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,SPRABERRY,PERMIAN BASIN,TEXAS,MARTIN,32.35492663,-101.760652853,32.373979999999996,-101.76553
33013017800000,2014-03-24,2014-09-11,2015-02-21,2015-01-01 00:00:00.000,CORNERSTONE NATURAL RESOURCES LLC,MIDALE / NESSON,WILLISTON BASIN,NORTH DAKOTA,BURKE,48.98208948600001,-102.346358625,48.99746,-102.34563
